Binomial,authors,order,family,genus,species,WCVP_URL,POWO_URL,IPNI_URL,accepted_WCVP_URL,StaceIV_nativity,Atlas_nativity_viaALIENATT_PLANTATT,Stace_Crawley_nativity_aliens,SLA,LDMC,seed_mass,leaf_area,mean_veg_height,max_veg_height,L_PLANTATT,F_PLANTATT,R_PLANTATT,N_PLANTATT,S_PLANTATT,L_Doring,F_Doring,R_Doring,N_Doring,S_Doring,T_Doring,ECPE_CSR,predicted_CSR,growth_form,succulence,life_form,biome,origin,TDWG_level_1_code,GB_Man_hectads_post2000,Ire_hectads_post2000,CI_hectads_post2000,GB_Man_hectads_1987_1999,Ire_hectads_1987_1999,CI_hectads_1987_1999,GB_Man_hectads_2000_2009,Ire_hectads_2000_2009,CI_hectads_2000_2009,GB_Man_hectads_2010_2019,Ire_hectads_2010_2019,CI_hectads_2010_2019,hybrid_propensity,scaled_hybrid_propensity,BOLD_link1,BOLD_link2,BOLD_link3,GS_1C_pg,GS_2C_pg,GS_1C_Mbp,GS_2C_Mbp,from_BI_material,data_source,sporophytic_chromosome_number,infraspecific_variation_chrom_number,other_reported_sporophytic_chromosome_number,source_of_other_chrom_num,AccSpeciesName,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods","Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flower pollen ovule ratio,Flowering period: peak month,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Leaf Relative water content (water content / water content at saturation),Leaf Water content (molar) per leaf dry mass (WCd),Leaf Water content saturating (molar) (WCs),Leaf Water content total (molar) (WCt),Leaf area index of the site (LAI),Leaf area: in case of compound leaves undefined if leaf or leaflet; undefined if petiole and rhachis in- or excluded,Leaf carbon content per area,Leaf carbon content per dry mass,Leaf carbon/nitrogen (C/N) ratio,Leaf carotenoid content per dry mass,Leaf chlorophyll a content per dry mass,Leaf chlorophyll a+b content per area,Leaf chlorophyll a/b ratio,Leaf chlorophyll b content per dry mass,Leaf chlorophyll content (a+b) per dry mass,Leaf compoundness,Leaf dry matter content per leaf water-saturated mass (LDMC),Leaf lamina thickness,"Leaf lifespan (longevity, retention time, LL)",Leaf nitrogen content per area (Narea),Leaf nitrogen content per dry mass (Nmass),Leaf petiole length,Leaf phenology type,Leaf phosphorus content per area (Parea),Leaf phosphorus content per dry mass (Pmass),Leaf position,Leaf respiration per area at leaf temperature,Leaf respiration per dry mass,Leaf shape: 2. outline,Leaf shape: 3. pointed/round,Leaf shape: 4. length versus breadth,Leaf shape: 5. leaf base,Leaf shape: 6. leaf petiole type,Leaf thickness,Leaf tissue density,Leaf transpiration (molar) per dry mass,Leaf transpiration rate per dry mass (daytime),Leaf water content per leaf dry mass,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",Leaf water content saturating,Leaf water content total,Leaf water saturation deficit,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
acaena caesiiglauca,(Bitter) Bergmans,Rosales,Rosaceae,Acaena,caesiiglauca,https://wcvp.science.kew.org/taxon/719952-1,http://plantsoftheworldonline.org/taxon/719952-1,https://ipni.org/n/719952-1,,Neo-natd,AN,Neo-natd,,,,,,,,,,,,,,,,,,,,Herb,,chamaephyte,,New Zealand,5,6,1,0,3,0,0,0,0,0,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acaena inermis,Hook.,Rosales,Rosaceae,Acaena,inermis,https://wcvp.science.kew.org/taxon/720015-1,http://plantsoftheworldonline.org/taxon/720015-1,https://ipni.org/n/720015-1,,Neo-natd,AN,Neo-natd,,,,,,,,,,,,,,,,,,,,,,chamaephyte,,New Zealand,5,30,0,0,11,0,0,9,0,0,23,0,0,1,100,,,,,,,,,,,,,,Acaena inermis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acaena novae-zelandiae,Kirk,Rosales,Rosaceae,Acaena,novae-zelandiae,https://wcvp.science.kew.org/taxon/720063-1,http://plantsoftheworldonline.org/taxon/720063-1,https://ipni.org/n/720063-1,,Neo-natd,AN,Neo-natd,7.86163522,,1.480714286,,0.075,0.15,8,3,6,3,0,8,3,6,3,0,,,,Herb,,chamaephyte,Mediterranean,New Zealand and Australia,5,207,31,1,70,7,0,83,14,1,178,23,0,,,,,,,,,,,,,,,,ACAENA NOVAE-ZELANDIAE,,,11,,0,,831,,hooks,81,175.1,,does not kill insects,,0.65,42,,,Extensively creeping and rooting at nodes,72.6,,hermaphrodite,carried by mammals,,3.57,1.299999952,8,,,3,,7,,,,cross and self,,1901,"Yarner, Devon",,,0.666166663,,S,partial,absolute,,epigeal,,,,2601,,,normally mycorrhizal,3.799999952,15.19999981,-40.5,,,,,2.689583302,,,,,,,,,,,compound,,,,,,,evergreen,,,,,,toothed,rounded,>3 times as long as wide,truncate,petiolate,,,,,,,,,,15,Foxton Estuary,New Zealand,175.2,Angiosperms,,,,,,,218.2140808,-62.39699936,155.8172455,185.4,,,,,,arbuscular,0.775755227,1110.599976,,,No,,,autotrophic,6,Rosales,,,,,,spines,soft hairs,,,H,2,chamaephyte,C3,,,,,,,,,,,,,,,,Australasia,Europe,"Gynn EG, Richards AJ 1985 Journal of Ecology 73 1055-1063 ",,,,,0-10,78.6163522,2.85,,,0.92,2,1000-10000,autumn,high,,,,1,6.687300205,556.6259766,1.492660046,249.7299957,5.372000217,225.699997,262.1000061,174.5169983,1.22081995,,75.21230316,,,,Not continental,Hyperoceanic,,,,,5.5,,8.6,,,,,,,free-draining,,,naturalised,,height < width,,procumbent,,,,,Magnoliidae,2452,,,,,,,,,,,3.180152655,spring,,,sensitive,,,none,,4,stolons,,,0,,woody
acaena novae-zelandiae,Kirk,Rosales,Rosaceae,Acaena,novae-zelandiae,https://wcvp.science.kew.org/taxon/720063-1,http://plantsoftheworldonline.org/taxon/720063-1,https://ipni.org/n/720063-1,,Neo-natd,AN,Neo-natd,7.86163522,,1.480714286,,0.075,0.15,8,3,6,3,0,8,3,6,3,0,,,,Herb,,chamaephyte,Mediterranean,New Zealand and Australia,5,207,31,1,70,7,0,83,14,1,178,23,0,,,,,,,,,,,,,,,,ACAENA NOVAE-ZELANDIAE Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acaena ovalifolia,Ruiz & Pav.,Rosales,Rosaceae,Acaena,ovalifolia,https://wcvp.science.kew.org/taxon/720073-1,http://plantsoftheworldonline.org/taxon/720073-1,https://ipni.org/n/720073-1,,Neo-natd,AN,Neo-natd,,,0.89,,,,,,,,,,,,,,,,,Herb,,chamaephyte,,S America,8,60,73,0,15,21,0,21,30,0,49,63,0,,,,,,,,,,,,,,,,Acaena ovalifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthus mollis,L.,Lamiales,Acanthaceae,Acanthus,mollis,https://wcvp.science.kew.org/taxon/44892-1,http://plantsoftheworldonline.org/taxon/44892-1,https://ipni.org/n/44892-1,,Neo-natd,AN,Neo-natd,,,208,,,,,,,,,,,,,,,,,Herb,,hemicryptophyte,,W & C Mediterranean,"1, 2",318,9,6,121,1,6,135,3,2,274,6,5,,,,,,0.97,1.95,955,1910,n,C-ValueDB,,,56,"Zonneveld, 2019",Acanthus mollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthus spinosus,L.,Lamiales,Acanthaceae,Acanthus,spinosus,https://wcvp.science.kew.org/taxon/44920-1,http://plantsoftheworldonline.org/taxon/44920-1,https://ipni.org/n/44920-1,,Neo-natd,AN,Neo-natd,,,,,,,,,,,,,,,,,,,,Herb,,hemicryptophyte,,C Mediterranean,"1, 2",102,0,1,22,0,0,27,0,0,86,0,1,,,,,,,,,,,,,,,,Acanthus spinosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acer campestre,L.,Sapindales,Sapindaceae,Acer,campestre,https://wcvp.science.kew.org/taxon/781250-1,http://plantsoftheworldonline.org/taxon/781250-1,https://ipni.org/n/781250-1,,N,N,,15.53929128,0.357474392,74.37711981,2755.209333,14.3784507,25,5,5,7,6,0,5,5,7,6,0,6,SC,CS/CSR,Tree,,phanerophyte / tree,Temperate,,,1839,191,8,1582,65,10,1487,101,3,1756,126,7,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA001-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1970-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1976-12,0.62,1.25,610.66,1221.32,n,marda et al. 2019,26,n,"26, 52","C-ValueDB, marda et al. 2019, Zonneveld, 2019",Acer campestre,524,,279.5,380,0,,839,mast,wings,79,215.65,,does not kill insects,0.35,1.874444444,45,2.928571429,,Little or no vegetative spread,81.8,,monoecious,wind,30,4.08,0.699999988,,,,,7,6,Paleocene,,,cross and self,,1570,,,,0.445930541,983.6,ST,absolute,,,epigeal,,,,17503.5,,,normally mycorrhizal,3.599999905,15.69999981,50.9,,,,,1.260277748,10-100,,45.87,10.56839389,,,,,,,simple,,,,,2.025,50,aestival,,0.154,,,,lobed and toothed,pointed,length = width,cordate,petiolate,0.161,184.4662451,,,,,,,,9.5,Cornelissen_UK,UK,-1.48,Angiosperms,67.5,,,,721,9.054166744,166.2057495,-64.81221008,94.87133026,172.3,815.5,61,,,polycarpic,ec?,0.615958333,632.7999878,624.8,seed,Yes,55-60,24,autotrophic,5,Sapindales,,,,100,,,soft hairs,,5-20 yrs,T,900,Mega- meso- and micro- phanerophyte,C3,,high,,28.8,insect,19.45520626,189.5,48.5,167,192,88.5,244,76.5,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",fibrous,,present,,deep,117,2.39,,,56,,,autumn,some non-viable,,,transient,1,12.22625017,1675.680054,1.429020047,405.0975037,6.276000023,148.3999939,148.3999939,232.5250015,1.144919992,80,164.3930054,10020.91667,<45,,Not continental,European,fertile,,,Neophyt in British Islands,,,,,,,,,,,,,native,,height > width,100-500,self-supporting,,270,0.5,both,Magnoliidae,1468,26.24999991,37.10527993,20.20000076,8.28750006,3.866666714,10.09166674,16.20833357,11.98333313,-1.100000024,634.9356831,2.018368959,spring,,,,,,none,frequent,4,,no ramets,0.955833341,0.9444,3.762500018,woody
acer cappadocicum,Gled.,Sapindales,Sapindaceae,Acer,cappadocicum,https://wcvp.science.kew.org/taxon/56622-1,http://plantsoftheworldonline.org/taxon/56622-1,https://ipni.org/n/56622-1,,Neo-natd,AN,Neo-natd,,,84.2,,23.57142857,30,,,,,,,,,,,,,,Tree,,phanerophyte,,SW Asia,3,174,7,0,64,0,0,72,5,0,129,2,0,,,,,,,,,,,,,,,,Acer cappadocicum,658,,152,,,,,,,72,211.8,,,,1.874444444,45,2.928571429,,,75.9,,,,,,,,,,,,,Paleocene,,,,,,,,,,,ST,,,,,,,,3953,,,,,,43.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,,,,,,,,,8,,USA,-77.62,Angiosperms,68,,,,923,9.041666644,191.3475037,-70.23208618,121.1180878,141.7,858,61,,,,,0.563346386,,,,,,,,,Sapindales,,,,,,,,,,T,,,,,,,,,17.32269227,171,48,164,247,89,250,71,,,,,,,,,,,,,,,,,,,,,,,,10.34179974,1097.839966,1.591199994,370.17099,6.241000176,,,215.0269928,1.265319943,78,155.1450043,12517.16667,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,2090,36.80000019,27.17391259,26.10000038,9.999999886,-3.266666651,-2.366666555,20.79999987,19.93333324,-10.69999981,978.314485,1.902911544,,,,,,,,,4,,,0.935833327,0.8786,4.008333365,
acer negundo,L.,Sapindales,Sapindaceae,Acer,negundo,https://wcvp.science.kew.org/taxon/781412-1,http://plantsoftheworldonline.org/taxon/781412-1,https://ipni.org/n/781412-1,,Neo-surv,AN,Neo-surv,24.65321029,0.326853177,38.23206164,7735.507852,11.80398133,30,,,,,,5,6,7,7,0,6,,CS/CSR,Tree,,phanerophyte / tree,,N America,7,195,0,0,66,0,0,54,0,0,172,0,0,,,,,,0.46,0.93,453.18,906.36,n,marda et al. 2019,,,26,"C-ValueDB, marda et al. 2019, Zonneveld, 2019",Acer negundo,1115,,39,,,,,,,75,35.5,,,,1.874444444,45,2.928571429,,,64.4,,,,,,1.600000024,,,,,,,Paleocene,,,,,,,,,0.484444439,1923.8,ST,,,,,,,,24936,,,,,,29.71,,448.0284728,,,1.705000043,,,,,1.12,,,,,4,,249.5693368,,,,1.85,,,,0.457,,,,,,,,,0.126,524.4183829,,,3.006902502,75.04306632,,,,13,Paynes Prairie,USA,-82.2,Angiosperms,92,,,,1504,20.23333307,230.0461578,-55.2859993,174.762085,90.3,1305,61,,,,arbuscular,0.708634138,822.5,1037.7,,,,,,,Sapindales,,,,,,,,,,T,,,,,,,,,43.69108818,256,58,190,537,193,537,74,,,,,Cavender-Bares et al 2006,,,,,,248.4396201,,,,,,,,,,,,,8.051400185,627.5460205,1.470980048,417.0050049,5.285999775,375.3999939,391.7999878,247.1699982,1.174620032,75,169.8350067,16885.41667,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,5409,27.30000019,46.45909549,33.5,12.59999983,13.25,17.31666668,26.5833327,26.5833327,6.199999809,546.8643174,2.196288824,,,,,,,,,5,,,1.803333342,0.8756,2.458333353,
acer palmatum,Thunb.,Sapindales,Sapindaceae,Acer,palmatum,https://wcvp.science.kew.org/taxon/927504-1,http://plantsoftheworldonline.org/taxon/927504-1,https://ipni.org/n/927504-1,,Neo-surv,,Neo-surv,26.9949169,,31.80825054,1935.7007,10.58333333,15,,,,,,,,,,,,,,Tree,,phanerophyte / tree,,"China, Korea and Japan",3,181,3,0,22,0,0,31,1,0,156,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acer platanoides,L.,Sapindales,Sapindaceae,Acer,platanoides,https://wcvp.science.kew.org/taxon/781455-1,http://plantsoftheworldonline.org/taxon/781455-1,https://ipni.org/n/781455-1,,Neo-natd,AN,Neo-natd,19.6013785,0.371659042,120.9560734,7837.016941,23.91535714,35,4,5,7,7,0,4,,,,0,6,,CS/CSR,Tree,,phanerophyte / tree,Temperate,Europe,1,1875,188,5,1373,39,5,1283,112,2,1737,118,3,,,,,,0.63,1.27,619.77,1239.55,n,marda et al. 2019,,,26,"C-ValueDB, marda et al. 2019, Zonneveld, 2019",Acer platanoides,524,absolute,158,,,,903,,wings,84,226.8,,does not kill insects,,1.874444444,45,2.928571429,,Little or no vegetative spread,86.5,,monoecious,,43,3.17,0.600000024,,,0,7,,5,Paleocene,,,obligatory cross,,1683,,,,0.391986102,954.1,ST,,,,epigeal,,,,17519.5,,"present, mechanism unknown",,3.400000095,15.19999981,53.4,,242.3697014,,,1.259652793,10-100,,48.2,25.63829787,,,,,,,simple,380.7147797,,,,2.35,125,aestival,,0.164,,,,lobed and toothed,pointed,length = width,cordate,petiolate,0.122040909,349.0566038,,,1.626642292,61.92852203,,,,10,Hathersage,UK,-1.5,Angiosperms,67,,,,651,9.054166744,166.2057495,-74.95158386,91.25475311,180.7,888,61,,,polycarpic,ec?,0.615958333,703.2999878,624.8,seed,No,,20,autotrophic,4,Sapindales,,,,102.975,,,glabrous,,,T,3000,Mega- meso- and micro- phanerophyte,C3,,,,,insect,19.45520626,265,53,179,192,99,282,80,,,Europe,,Cornelissen et al 2003,,,,,,176.7302158,2.86,,,,,,,,,,"seedbank present, type uncertain",1,12.33250046,1675.680054,1.429020047,408.6159973,6.276000023,68.40000153,77.09999847,239.4750061,1.144919992,86,169.1410065,9320.5,,,Continental,European,fertile,,increasing,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,height > width,,self-supporting,,,,lower,Magnoliidae,1382,19.80000079,37.75252498,18.70000076,7.475000242,3.866666714,13.30000019,14.91666667,4.76666671,-1.100000024,454.8948815,2.018368959,spring,,,,,,none,scattered,4,,no ramets,0.955833341,1.2242,4.291666706,woody
acer pseudoplatanus,L.,Sapindales,Sapindaceae,Acer,pseudoplatanus,https://wcvp.science.kew.org/taxon/781462-1,http://plantsoftheworldonline.org/taxon/781462-1,https://ipni.org/n/781462-1,,Neo-natd,AN,Neo-natd,15.69683591,0.350606677,87.94846718,7509.289894,17.54017308,40,4,5,6,6,0,4,6,,7,0,,C/SC,CS/CSR,Tree,,phanerophyte / tree,Temperate,Europe,1,2602,959,11,2500,908,13,2293,750,5,2552,944,11,,,,,,1.19,2.39,1168.14,2336.28,n,marda et al. 2019,,,52,"C-ValueDB, marda et al. 2019, Zonneveld, 2019",Acer pseudoplatanus,524,,158,480,0,,1083,mast,wings,84,226.8,,does not kill insects,-0.4,1.874444444,45,2.928571429,cleistogamy not recorded,Little or no vegetative spread,86.5,Shade Experiment,monoecious,wind,43,4.5,0.600000024,,5,,,,6,Paleocene,,,cross and self,,,,,,0.445930541,954.1,ST,absolute,,,epigeal,,,,17578.5,,,normally mycorrhizal,3.599999905,14.60000038,53.4,,268.5517463,,,1.260277748,10-100,,46.58070139,24.66527152,,,,,,,simple,356.8420996,,,,2.84,105,aestival,,0.177,,,18.904,lobed and toothed,pointed,length = width,cordate,petiolate,0.172,301.0928962,,,1.802360714,64.31579004,,,,10,Harpur Hill,UK,-1.5,Angiosperms,67,,,,651,9.054166744,166.2057495,-74.95158386,91.25475311,180.7,888,61,,,polycarpic,arbuscular,0.615958333,703.2999878,624.8,seed,No,,21,autotrophic,4,Sapindales,,,,161.585,,,glabrous,,5-20 yrs,T,3000,Mega- meso- and micro- phanerophyte,C3,0.049,,,33.1,insect,19.45520626,265,53,179,192,99,282,80,,,Europe,,Cornelissen et al 2003,,,present,,,129.4990283,3.64,,,30.6,6.4,,spring,some non-viable,no persistent seedbank recorded,,transient,1,12.33250046,1675.680054,1.429020047,408.6159973,6.276000023,68.40000153,77.09999847,239.4750061,1.144919992,86,169.1410065,9320.5,,,Continental,European,fertile,,increasing,Archeophyt in British Islands,,,,,,,,,,free-draining,continuous,,naturalised,,height > width,100-500,self-supporting,,400,,lower,Magnoliidae,1382,19.80000079,37.75252498,18.70000076,7.475000242,3.866666714,13.30000019,14.91666667,4.76666671,-1.100000024,454.8948815,2.018368959,,,,,,,none,dominant,4,,no ramets,0.955833341,1.2242,4.291666706,woody
